"tick","Zombie Count","Human Count"
3216.0,105,0
3217.0,105,0
3218.0,105,0
3219.0,105,0
3220.0,105,0
3221.0,105,0
3222.0,105,0
3223.0,105,0
3224.0,105,0
3225.0,105,0
3226.0,105,0
3227.0,105,0
3228.0,105,0
3229.0,105,0
3230.0,105,0
3231.0,105,0
3232.0,105,0
3233.0,105,0
3234.0,105,0
3235.0,105,0
3236.0,105,0
3237.0,105,0
3238.0,105,0
3239.0,105,0
3240.0,105,0
3241.0,105,0
3242.0,105,0
3243.0,105,0
3244.0,105,0
3245.0,105,0
3246.0,105,0
3247.0,105,0
3248.0,105,0
3249.0,105,0
3250.0,105,0
3251.0,105,0
3252.0,105,0
3253.0,105,0
3254.0,105,0
3255.0,105,0
3256.0,105,0
3257.0,105,0
3258.0,105,0
3259.0,105,0
3260.0,105,0
3261.0,105,0
3262.0,105,0
3263.0,105,0
3264.0,105,0
3265.0,105,0
3266.0,105,0
3267.0,105,0
3268.0,105,0
3269.0,105,0
3270.0,105,0
3271.0,105,0
3272.0,105,0
3273.0,105,0
3274.0,105,0
3275.0,105,0
3276.0,105,0
3277.0,105,0
3278.0,105,0
3279.0,105,0
3280.0,105,0
3281.0,105,0
3282.0,105,0
3283.0,105,0
3284.0,105,0
3285.0,105,0
3286.0,105,0
3287.0,105,0
3288.0,105,0
3289.0,105,0
3290.0,105,0
3291.0,105,0
3292.0,105,0
3293.0,105,0
3294.0,105,0
3295.0,105,0
3296.0,105,0
3297.0,105,0
3298.0,105,0
3299.0,105,0
3300.0,105,0
3301.0,105,0
3302.0,105,0
3303.0,105,0
3304.0,105,0
3305.0,105,0
3306.0,105,0
3307.0,105,0
3308.0,105,0
3309.0,105,0
3310.0,105,0
3311.0,105,0
3312.0,105,0
3313.0,105,0
3314.0,105,0
3315.0,105,0
3316.0,105,0
3317.0,105,0
3318.0,105,0
3319.0,105,0
3320.0,105,0
3321.0,105,0
3322.0,105,0
3323.0,105,0
3324.0,105,0
3325.0,105,0
3326.0,105,0
3327.0,105,0
3328.0,105,0
3329.0,105,0
3330.0,105,0
3331.0,105,0
3332.0,105,0
3333.0,105,0
3334.0,105,0
3335.0,105,0
3336.0,105,0
3337.0,105,0
3338.0,105,0
3339.0,105,0
3340.0,105,0
3341.0,105,0
3342.0,105,0
3343.0,105,0
3344.0,105,0
3345.0,105,0
3346.0,105,0
3347.0,105,0
3348.0,105,0
3349.0,105,0
3350.0,105,0
3351.0,105,0
3352.0,105,0
3353.0,105,0
3354.0,105,0
3355.0,105,0
3356.0,105,0
3357.0,105,0
3358.0,105,0
3359.0,105,0
3360.0,105,0
3361.0,105,0
3362.0,105,0
3363.0,105,0
3364.0,105,0
3365.0,105,0
3366.0,105,0
3367.0,105,0
3368.0,105,0
3369.0,105,0
3370.0,105,0
3371.0,105,0
3372.0,105,0
3373.0,105,0
3374.0,105,0
3375.0,105,0
3376.0,105,0
3377.0,105,0
3378.0,105,0
3379.0,105,0
3380.0,105,0
3381.0,105,0
3382.0,105,0
3383.0,105,0
3384.0,105,0
3385.0,105,0
3386.0,105,0
3387.0,105,0
3388.0,105,0
3389.0,105,0
3390.0,105,0
3391.0,105,0
3392.0,105,0
3393.0,105,0
3394.0,105,0
3395.0,105,0
3396.0,105,0
3397.0,105,0
3398.0,105,0
3399.0,105,0
3400.0,105,0
3401.0,105,0
3402.0,105,0
3403.0,105,0
3404.0,105,0
3405.0,105,0
3406.0,105,0
3407.0,105,0
3408.0,105,0
3409.0,105,0
3410.0,105,0
3411.0,105,0
3412.0,105,0
3413.0,105,0
3414.0,105,0
3415.0,105,0
3416.0,105,0
3417.0,105,0
3418.0,105,0
3419.0,105,0
3420.0,105,0
3421.0,105,0
3422.0,105,0
3423.0,105,0
3424.0,105,0
3425.0,105,0
3426.0,105,0
3427.0,105,0
3428.0,105,0
3429.0,105,0
3430.0,105,0
3431.0,105,0
3432.0,105,0
3433.0,105,0
3434.0,105,0
3435.0,105,0
3436.0,105,0
3437.0,105,0
3438.0,105,0
3439.0,105,0
3440.0,105,0
3441.0,105,0
3442.0,105,0
3443.0,105,0
3444.0,105,0
3445.0,105,0
3446.0,105,0
3447.0,105,0
3448.0,105,0
3449.0,105,0
3450.0,105,0
3451.0,105,0
3452.0,105,0
3453.0,105,0
3454.0,105,0
3455.0,105,0
3456.0,105,0
3457.0,105,0
3458.0,105,0
3459.0,105,0
3460.0,105,0
3461.0,105,0
3462.0,105,0
3463.0,105,0
3464.0,105,0
3465.0,105,0
3466.0,105,0
3467.0,105,0
3468.0,105,0
3469.0,105,0
3470.0,105,0
3471.0,105,0
3472.0,105,0
3473.0,105,0
3474.0,105,0
3475.0,105,0
3476.0,105,0
3477.0,105,0
3478.0,105,0
3479.0,105,0
3480.0,105,0
3481.0,105,0
3482.0,105,0
3483.0,105,0
3484.0,105,0
3485.0,105,0
3486.0,105,0
3487.0,105,0
3488.0,105,0
3489.0,105,0
3490.0,105,0
3491.0,105,0
3492.0,105,0
3493.0,105,0
3494.0,105,0
3495.0,105,0
3496.0,105,0
3497.0,105,0
3498.0,105,0
3499.0,105,0
3500.0,105,0
3501.0,105,0
3502.0,105,0
3503.0,105,0
3504.0,105,0
3505.0,105,0
3506.0,105,0
3507.0,105,0
3508.0,105,0
3509.0,105,0
3510.0,105,0
3511.0,105,0
3512.0,105,0
3513.0,105,0
3514.0,105,0
3515.0,105,0
3516.0,105,0
3517.0,105,0
3518.0,105,0
3519.0,105,0
3520.0,105,0
3521.0,105,0
3522.0,105,0
3523.0,105,0
3524.0,105,0
3525.0,105,0
3526.0,105,0
3527.0,105,0
3528.0,105,0
3529.0,105,0
3530.0,105,0
3531.0,105,0
3532.0,105,0
3533.0,105,0
3534.0,105,0
3535.0,105,0
3536.0,105,0
3537.0,105,0
3538.0,105,0
3539.0,105,0
3540.0,105,0
3541.0,105,0
3542.0,105,0
3543.0,105,0
3544.0,105,0
3545.0,105,0
3546.0,105,0
3547.0,105,0
3548.0,105,0
3549.0,105,0
3550.0,105,0
3551.0,105,0
3552.0,105,0
3553.0,105,0
3554.0,105,0
3555.0,105,0
3556.0,105,0
3557.0,105,0
3558.0,105,0
3559.0,105,0
3560.0,105,0
3561.0,105,0
3562.0,105,0
3563.0,105,0
3564.0,105,0
3565.0,105,0
3566.0,105,0
3567.0,105,0
3568.0,105,0
3569.0,105,0
3570.0,105,0
3571.0,105,0
3572.0,105,0
3573.0,105,0
3574.0,105,0
3575.0,105,0
3576.0,105,0
3577.0,105,0
3578.0,105,0
3579.0,105,0
3580.0,105,0
3581.0,105,0
3582.0,105,0
3583.0,105,0
3584.0,105,0
3585.0,105,0
3586.0,105,0
3587.0,105,0
3588.0,105,0
3589.0,105,0
3590.0,105,0
3591.0,105,0
3592.0,105,0
3593.0,105,0
3594.0,105,0
3595.0,105,0
3596.0,105,0
3597.0,105,0
3598.0,105,0
3599.0,105,0
3600.0,105,0
3601.0,105,0
3602.0,105,0
3603.0,105,0
3604.0,105,0
3605.0,105,0
3606.0,105,0
3607.0,105,0
3608.0,105,0
3609.0,105,0
3610.0,105,0
3611.0,105,0
3612.0,105,0
3613.0,105,0
3614.0,105,0
3615.0,105,0
3616.0,105,0
3617.0,105,0
3618.0,105,0
3619.0,105,0
3620.0,105,0
3621.0,105,0
3622.0,105,0
3623.0,105,0
3624.0,105,0
3625.0,105,0
3626.0,105,0
3627.0,105,0
3628.0,105,0
3629.0,105,0
3630.0,105,0
3631.0,105,0
3632.0,105,0
3633.0,105,0
3634.0,105,0
3635.0,105,0
3636.0,105,0
3637.0,105,0
3638.0,105,0
3639.0,105,0
3640.0,105,0
3641.0,105,0
3642.0,105,0
3643.0,105,0
3644.0,105,0
3645.0,105,0
3646.0,105,0
3647.0,105,0
3648.0,105,0
3649.0,105,0
3650.0,105,0
3651.0,105,0
3652.0,105,0
3653.0,105,0
3654.0,105,0
3655.0,105,0
3656.0,105,0
3657.0,105,0
3658.0,105,0
3659.0,105,0
3660.0,105,0
3661.0,105,0
3662.0,105,0
3663.0,105,0
3664.0,105,0
3665.0,105,0
3666.0,105,0
3667.0,105,0
3668.0,105,0
3669.0,105,0
3670.0,105,0
3671.0,105,0
3672.0,105,0
3673.0,105,0
3674.0,105,0
3675.0,105,0
3676.0,105,0
3677.0,105,0
3678.0,105,0
3679.0,105,0
3680.0,105,0
3681.0,105,0
3682.0,105,0
3683.0,105,0
3684.0,105,0
3685.0,105,0
3686.0,105,0
3687.0,105,0
3688.0,105,0
3689.0,105,0
3690.0,105,0
3691.0,105,0
3692.0,105,0
3693.0,105,0
3694.0,105,0
3695.0,105,0
3696.0,105,0
3697.0,105,0
3698.0,105,0
3699.0,105,0
3700.0,105,0
3701.0,105,0
3702.0,105,0
3703.0,105,0
3704.0,105,0
3705.0,105,0
3706.0,105,0
3707.0,105,0
3708.0,105,0
3709.0,105,0
3710.0,105,0
3711.0,105,0
3712.0,105,0
3713.0,105,0
3714.0,105,0
3715.0,105,0
3716.0,105,0
3717.0,105,0
3718.0,105,0
3719.0,105,0
3720.0,105,0
3721.0,105,0
3722.0,105,0
3723.0,105,0
3724.0,105,0
3725.0,105,0
3726.0,105,0
3727.0,105,0
3728.0,105,0
3729.0,105,0
3730.0,105,0
3731.0,105,0
3732.0,105,0
3733.0,105,0
3734.0,105,0
3735.0,105,0
3736.0,105,0
3737.0,105,0
3738.0,105,0
3739.0,105,0
3740.0,105,0
3741.0,105,0
3742.0,105,0
3743.0,105,0
3744.0,105,0
3745.0,105,0
3746.0,105,0
3747.0,105,0
3748.0,105,0
3749.0,105,0
3750.0,105,0
3751.0,105,0
3752.0,105,0
3753.0,105,0
3754.0,105,0
3755.0,105,0
3756.0,105,0
3757.0,105,0
3758.0,105,0
3759.0,105,0
3760.0,105,0
3761.0,105,0
3762.0,105,0
3763.0,105,0
3764.0,105,0
3765.0,105,0
3766.0,105,0
3767.0,105,0
3768.0,105,0
3769.0,105,0
3770.0,105,0
3771.0,105,0
3772.0,105,0
3773.0,105,0
3774.0,105,0
3775.0,105,0
3776.0,105,0
3777.0,105,0
3778.0,105,0
3779.0,105,0
3780.0,105,0
3781.0,105,0
3782.0,105,0
3783.0,105,0
3784.0,105,0
3785.0,105,0
3786.0,105,0
3787.0,105,0
3788.0,105,0
3789.0,105,0
3790.0,105,0
3791.0,105,0
3792.0,105,0
3793.0,105,0
3794.0,105,0
3795.0,105,0
3796.0,105,0
3797.0,105,0
3798.0,105,0
3799.0,105,0
3800.0,105,0
3801.0,105,0
3802.0,105,0
3803.0,105,0
3804.0,105,0
3805.0,105,0
3806.0,105,0
3807.0,105,0
3808.0,105,0
3809.0,105,0
3810.0,105,0
3811.0,105,0
3812.0,105,0
3813.0,105,0
3814.0,105,0
3815.0,105,0
3816.0,105,0
3817.0,105,0
3818.0,105,0
3819.0,105,0
3820.0,105,0
3821.0,105,0
3822.0,105,0
3823.0,105,0
3824.0,105,0
3825.0,105,0
3826.0,105,0
3827.0,105,0
3828.0,105,0
3829.0,105,0
3830.0,105,0
3831.0,105,0
3832.0,105,0
3833.0,105,0
3834.0,105,0
3835.0,105,0
3836.0,105,0
3837.0,105,0
3838.0,105,0
3839.0,105,0
3840.0,105,0
3841.0,105,0
3842.0,105,0
3843.0,105,0
3844.0,105,0
3845.0,105,0
3846.0,105,0
3847.0,105,0
3848.0,105,0
3849.0,105,0
3850.0,105,0
3851.0,105,0
3852.0,105,0
3853.0,105,0
3854.0,105,0
3855.0,105,0
3856.0,105,0
3857.0,105,0
3858.0,105,0
3859.0,105,0
3860.0,105,0
3861.0,105,0
3862.0,105,0
3863.0,105,0
3864.0,105,0
3865.0,105,0
3866.0,105,0
3867.0,105,0
3868.0,105,0
3869.0,105,0
3870.0,105,0
3871.0,105,0
3872.0,105,0
3873.0,105,0
3874.0,105,0
3875.0,105,0
3876.0,105,0
3877.0,105,0
3878.0,105,0
3879.0,105,0
3880.0,105,0
3881.0,105,0
3882.0,105,0
3883.0,105,0
3884.0,105,0
3885.0,105,0
3886.0,105,0
3887.0,105,0
3888.0,105,0
3889.0,105,0
3890.0,105,0
3891.0,105,0
3892.0,105,0
3893.0,105,0
3894.0,105,0
3895.0,105,0
3896.0,105,0
3897.0,105,0
3898.0,105,0
3899.0,105,0
3900.0,105,0
3901.0,105,0
3902.0,105,0
3903.0,105,0
3904.0,105,0
3905.0,105,0
3906.0,105,0
3907.0,105,0
3908.0,105,0
3909.0,105,0
3910.0,105,0
3911.0,105,0
3912.0,105,0
3913.0,105,0
3914.0,105,0
3915.0,105,0
3916.0,105,0
3917.0,105,0
3918.0,105,0
3919.0,105,0
3920.0,105,0
3921.0,105,0
3922.0,105,0
3923.0,105,0
3924.0,105,0
3925.0,105,0
3926.0,105,0
3927.0,105,0
3928.0,105,0
3929.0,105,0
3930.0,105,0
3931.0,105,0
3932.0,105,0
3933.0,105,0
3934.0,105,0
3935.0,105,0
3936.0,105,0
3937.0,105,0
3938.0,105,0
3939.0,105,0
3940.0,105,0
3941.0,105,0
3942.0,105,0
3943.0,105,0
3944.0,105,0
3945.0,105,0
3946.0,105,0
3947.0,105,0
3948.0,105,0
3949.0,105,0
3950.0,105,0
3951.0,105,0
3952.0,105,0
3953.0,105,0
3954.0,105,0
3955.0,105,0
3956.0,105,0
3957.0,105,0
3958.0,105,0
3959.0,105,0
3960.0,105,0
3961.0,105,0
3962.0,105,0
3963.0,105,0
3964.0,105,0
3965.0,105,0
3966.0,105,0
3967.0,105,0
3968.0,105,0
3969.0,105,0
3970.0,105,0
3971.0,105,0
3972.0,105,0
3973.0,105,0
3974.0,105,0
3975.0,105,0
3976.0,105,0
3977.0,105,0
3978.0,105,0
3979.0,105,0
3980.0,105,0
3981.0,105,0
3982.0,105,0
3983.0,105,0
3984.0,105,0
3985.0,105,0
3986.0,105,0
3987.0,105,0
3988.0,105,0
3989.0,105,0
3990.0,105,0
3991.0,105,0
3992.0,105,0
3993.0,105,0
3994.0,105,0
3995.0,105,0
3996.0,105,0
3997.0,105,0
3998.0,105,0
3999.0,105,0
4000.0,105,0
4001.0,105,0
4002.0,105,0
4003.0,105,0
4004.0,105,0
4005.0,105,0
4006.0,105,0
4007.0,105,0
4008.0,105,0
4009.0,105,0
4010.0,105,0
4011.0,105,0
4012.0,105,0
4013.0,105,0
4014.0,105,0
4015.0,105,0
4016.0,105,0
4017.0,105,0
4018.0,105,0
4019.0,105,0
4020.0,105,0
4021.0,105,0
4022.0,105,0
4023.0,105,0
4024.0,105,0
4025.0,105,0
4026.0,105,0
4027.0,105,0
4028.0,105,0
4029.0,105,0
4030.0,105,0
4031.0,105,0
4032.0,105,0
4033.0,105,0
4034.0,105,0
4035.0,105,0
4036.0,105,0
4037.0,105,0
4038.0,105,0
4039.0,105,0
4040.0,105,0
4041.0,105,0
4042.0,105,0
4043.0,105,0
4044.0,105,0
4045.0,105,0
4046.0,105,0
4047.0,105,0
4048.0,105,0
4049.0,105,0
4050.0,105,0
4051.0,105,0
4052.0,105,0
4053.0,105,0
4054.0,105,0
4055.0,105,0
4056.0,105,0
4057.0,105,0
4058.0,105,0
4059.0,105,0
4060.0,105,0
4061.0,105,0
4062.0,105,0
4063.0,105,0
4064.0,105,0
4065.0,105,0
4066.0,105,0
4067.0,105,0
4068.0,105,0
4069.0,105,0
4070.0,105,0
4071.0,105,0
4072.0,105,0
4073.0,105,0
4074.0,105,0
4075.0,105,0
4076.0,105,0
4077.0,105,0
4078.0,105,0
4079.0,105,0
4080.0,105,0
4081.0,105,0
4082.0,105,0
4083.0,105,0
4084.0,105,0
4085.0,105,0
4086.0,105,0
4087.0,105,0
4088.0,105,0
4089.0,105,0
4090.0,105,0
4091.0,105,0
4092.0,105,0
4093.0,105,0
4094.0,105,0
4095.0,105,0
4096.0,105,0
4097.0,105,0
4098.0,105,0
4099.0,105,0
4100.0,105,0
4101.0,105,0
4102.0,105,0
4103.0,105,0
4104.0,105,0
4105.0,105,0
4106.0,105,0
4107.0,105,0
4108.0,105,0
4109.0,105,0
4110.0,105,0
4111.0,105,0
4112.0,105,0
4113.0,105,0
4114.0,105,0
4115.0,105,0
4116.0,105,0
4117.0,105,0
4118.0,105,0
4119.0,105,0
4120.0,105,0
4121.0,105,0
4122.0,105,0
4123.0,105,0
4124.0,105,0
4125.0,105,0
4126.0,105,0
4127.0,105,0
4128.0,105,0
4129.0,105,0
4130.0,105,0
4131.0,105,0
4132.0,105,0
4133.0,105,0
4134.0,105,0
4135.0,105,0
4136.0,105,0
4137.0,105,0
4138.0,105,0
4139.0,105,0
4140.0,105,0
4141.0,105,0
4142.0,105,0
4143.0,105,0
4144.0,105,0
4145.0,105,0
4146.0,105,0
4147.0,105,0
4148.0,105,0
4149.0,105,0
4150.0,105,0
4151.0,105,0
4152.0,105,0
4153.0,105,0
4154.0,105,0
4155.0,105,0
4156.0,105,0
4157.0,105,0
4158.0,105,0
4159.0,105,0
4160.0,105,0
4161.0,105,0
4162.0,105,0
4163.0,105,0
4164.0,105,0
4165.0,105,0
4166.0,105,0
4167.0,105,0
4168.0,105,0
4169.0,105,0
4170.0,105,0
4171.0,105,0
4172.0,105,0
4173.0,105,0
4174.0,105,0
4175.0,105,0
4176.0,105,0
4177.0,105,0
4178.0,105,0
4179.0,105,0
4180.0,105,0
4181.0,105,0
4182.0,105,0
4183.0,105,0
4184.0,105,0
4185.0,105,0
4186.0,105,0
4187.0,105,0
4188.0,105,0
4189.0,105,0
4190.0,105,0
4191.0,105,0
4192.0,105,0
4193.0,105,0
4194.0,105,0
4195.0,105,0
4196.0,105,0
4197.0,105,0
4198.0,105,0
4199.0,105,0
4200.0,105,0
4201.0,105,0
4202.0,105,0
4203.0,105,0
4204.0,105,0
4205.0,105,0
4206.0,105,0
4207.0,105,0
4208.0,105,0
4209.0,105,0
4210.0,105,0
4211.0,105,0
4212.0,105,0
4213.0,105,0
4214.0,105,0
4215.0,105,0
4216.0,105,0
4217.0,105,0
4218.0,105,0
4219.0,105,0
4220.0,105,0
4221.0,105,0
4222.0,105,0
4223.0,105,0
4224.0,105,0
4225.0,105,0
4226.0,105,0
4227.0,105,0
4228.0,105,0
4229.0,105,0
4230.0,105,0
4231.0,105,0
4232.0,105,0
4233.0,105,0
4234.0,105,0
4235.0,105,0
